1,0.843522825715546,1.23622480604407,0.450820845387026,0.762911451280551,0.762911451280551,0.21603796264035,0.762911451280551,-0.21603796264035
2,0.948297075051265,1.46565450105709,0.430939649045441,0.779930919672815,0.779930919672815,0.265621946363328,0.779930919672815,-0.265621946363328
3,1.03863899592671,1.60215749174529,0.475120500108123,0.848975040934176,0.848975040934176,0.28139819424368,0.848975040934176,-0.28139819424368
4,1.0371143696215,1.43103837469868,0.643190364544317,0.942255211848511,0.942255211848511,0.325854516574205,0.942255211848511,-0.325854516574205
5,1.46698324378461,2.42380163040992,0.510164857159303,1.13741998072027,1.13741998072027,0.577141058846916,1.13741998072027,-0.577141058846916
6,1.54071471846193,2.84039495362176,0.241034483302091,1.22534652249345,1.22534652249345,0.547763972112894,1.22534652249345,-0.547763972112894
7,1.48979692163652,2.37148113136962,0.608112711903406,1.41808503971325,1.41808503971325,0.578497185767142,1.41808503971325,-0.578497185767142
8,1.5522192408201,2.46081088547145,0.64362759616875,1.519737461159,1.519737461159,0.746542705918235,1.519737461159,-0.746542705918235
9,1.76630256785612,2.55377977421026,0.978825361501976,1.67991975536453,1.67991975536453,0.723027347985175,1.67991975536453,-0.723027347985175
10,1.63365357302856,2.61013112332381,0.657176022733308,1.7631025871875,1.7631025871875,0.844439646995948,1.7631025871875,-0.844439646995948
11,1.90341593680821,3.3658032483784,0.441028625238011,1.76673671087396,1.76673671087396,0.86763046698293,1.76673671087396,-0.86763046698293
12,1.68291117647933,2.98009441886001,0.385727934098643,1.67988608020615,1.67988608020615,0.83577762535515,1.67988608020615,-0.83577762535515
13,1.29597595140043,2.01912964857138,0.572822254229482,1.56823872813939,1.56823872813939,0.836237466816231,1.56823872813939,-0.836237466816231
14,1.31211558989386,2.05972072321839,0.564510456569322,1.474383937713,1.474383937713,0.557575931373243,1.474383937713,-0.557575931373243
15,1.18260507100379,1.8723016442259,0.49290849778169,1.29936230166437,1.29936230166437,0.542825206555393,1.29936230166437,-0.542825206555393
16,1.22003909532916,1.89056846929099,0.549509721367335,1.27766562465005,1.27766562465005,0.568403384855705,1.27766562465005,-0.568403384855705
17,1.35710498052198,2.36444279397354,0.349767167070423,1.36654546043802,1.36654546043802,0.729668911111398,1.36654546043802,-0.729668911111398
18,1.5659131347974,2.6024010705713,0.529425199023503,1.3836591795276,1.3836591795276,0.746450279600024,1.3836591795276,-0.746450279600024
19,1.50246034686102,2.2988016066002,0.706119087121831,1.41779443742836,1.41779443742836,0.723905118330212,1.41779443742836,-0.723905118330212
20,1.57991516877501,2.48222741227804,0.677602925271973,1.59315229556752,1.59315229556752,0.779264132007094,1.59315229556752,-0.779264132007094
21,1.67446800296404,2.9749516797668,0.373984326161282,1.59922912957472,1.59922912957472,0.964086814334586,1.59922912957472,-0.964086814334586
22,1.87063400407901,3.05573049221211,0.685537515945913,1.66775732169008,1.66775732169008,0.840065467352077,1.66775732169008,-0.840065467352077
23,1.54598822771119,2.43776214408778,0.654214311334596,1.58643297156546,1.58643297156546,0.835747542438679,1.58643297156546,-0.835747542438679
24,1.7049381573622,3.04019664980244,0.369679664921964,1.67454118429766,1.67454118429766,0.965996716318768,1.67454118429766,-0.965996716318768
25,1.70122412873566,3.04649021502139,0.355958042449924,1.66344651871034,1.66344651871034,0.86429641344519,1.66344651871034,-0.86429641344519
26,1.3489838666761,2.03121432500276,0.666753408349432,1.54958451837191,1.54958451837191,0.926313877957803,1.54958451837191,-0.926313877957803
27,1.35409053574999,2.1864454489117,0.521735622588282,1.49977015431445,1.49977015431445,0.776857653612806,1.49977015431445,-0.776857653612806
28,1.30291061869983,2.09433809468263,0.511483142717039,1.36416947814305,1.36416947814305,0.78179295414424,1.36416947814305,-0.78179295414424
29,1.28760595143447,2.17041760070734,0.404794302161603,1.40027358581693,1.40027358581693,0.79072019775052,1.40027358581693,-0.79072019775052
30,1.30065929763659,2.14539862012396,0.455919975149218,1.32050825058568,1.32050825058568,0.906265272093758,1.32050825058568,-0.906265272093758
